pupilnolongeronrolltableid,NativeId,dob,surname,forename,middlenames,preferredsurname,formersurname,upn,formerupn,uniquelearnernumber,sex,entrydate,leavingdate,pupilnolongeronrollorderseqcolumn,sourceid,schoolcensustableid,parttime,termlysessionspossible,moveonrollflag,boarder,language
ccb2bffe-502,SCH5,2014-Mar-21 00:00:00,SUR2846,FOR1799,MID6637,PSUR7837,FSUR9175,c765ec3c-058,aba56889-b2d,c35cefbb-6,F,2022-Apr-21 00:00:00,2025-Jun-28 00:00:00,1,75b60948,3d44b7ce,False,127.0,facea8f8,,ENG
cd69a371-899,SCH7,2008-Sep-21 00:00:00,SUR1979,FOR7465,MID3367,PSUR4256,FSUR9072,75db0665-268,5fe0fa4c-7d3,c97c2130-7,F,2021-Dec-17 00:00:00,2025-Jul-09 00:00:00,1,399aed45,b2197504,False,124.0,8c45e269,,CYM
ce7c7283-4f6,SCH4,2008-Sep-18 00:00:00,SUR7601,FOR5147,MID1932,PSUR8761,FSUR7818,e1740e1b-442,682f66fb-42a,5f12bb73-2,M,2025-Jun-10 00:00:00,2025-Jun-19 00:00:00,1,3cfa6b5f,76394e93,True,130.0,b121cbf9,,ENG
cf381cf4-c36,SCH2,2018-Apr-09 00:00:00,SUR2673,FOR9552,MID6400,PSUR3414,FSUR8433,6a15a887-87e,e73a5ac5-f78,219ba2eb-4,F,2023-Jun-08 00:00:00,2025-Jun-15 00:00:00,1,dc92a10d,767d60fc,False,131.0,ae031f91,,ENG
cf3f70c4-27b,SCH1,2011-Jul-01 00:00:00,SUR5544,FOR7191,MID2621,PSUR1108,FSUR2787,a14a3c39-820,6e2858c9-055,31f5b024-c,F,2025-Feb-18 00:00:00,2025-Jul-04 00:00:00,1,9aa19397,1bf5178d,,135.0,1bac7481,,ENG
cf3f70c4-27b,SCH5,2011-Jul-01 00:00:00,SUR5544,FOR7191,MID2621,PSUR1108,FSUR2787,a14a3c39-820,6e2858c9-055,31f5b024-c,F,2025-Jul-05 00:00:00,2025-Jul-13 00:00:00,2,c99b1bc7,6e209c3d,False,127.0,2049726a,,CYM
cf61da0a-cfa,SCH5,2019-Feb-02 00:00:00,SUR1602,FOR5791,MID7754,PSUR9316,FSUR3459,83f991ec-3cb,f7ee45e2-c40,c8591462-0,M,2024-Nov-26 00:00:00,2025-Jun-27 00:00:00,1,bcb6bbd9,9f71ca3a,False,135.0,b772469f,,
cf987a3b-90b,SCH7,2015-Mar-10 00:00:00,SUR7136,FOR6115,MID3153,PSUR9321,FSUR5104,18cfcf47-7ad,9b6167d9-57d,33660cb0-e,M,2019-May-19 00:00:00,2025-Apr-24 00:00:00,1,6b01613c,c8faaaa0,False,133.0,75e84878,,ENG
cf987a3b-90b,SCH4,2015-Mar-10 00:00:00,SUR7136,FOR6115,MID3153,PSUR9321,FSUR5104,18cfcf47-7ad,9b6167d9-57d,33660cb0-e,M,2025-Apr-25 00:00:00,2025-May-29 00:00:00,2,2c677ac4,cf3b53e3,False,128.0,b8c895de,7,ENG
d054183b-f05,SCH6,2012-Feb-23 00:00:00,SUR5365,FOR6102,MID5299,PSUR1075,FSUR2432,ce9d53c6-ec4,fa8a2db5-7d2,b2776bed-1,F,2025-Jun-23 00:00:00,2025-Jul-01 00:00:00,1,420c43d9,34e66b72,False,128.0,0d6bd6ba,,
d054183b-f05,SCH8,2012-Feb-23 00:00:00,SUR5365,FOR6102,MID5299,PSUR1075,FSUR2432,ce9d53c6-ec4,fa8a2db5-7d2,b2776bed-1,F,2025-Jul-02 00:00:00,2025-Jul-14 00:00:00,2,093fbffe,8066c0e6,True,137.0,feafda17,,ENG
d09f1455-3e0,SCH8,2008-Sep-04 00:00:00,SUR7154,FOR9961,MID2419,PSUR8172,FSUR9307,41eddd63-9c5,f7d0703a-278,277f789c-c,F,2025-May-02 00:00:00,2025-May-22 00:00:00,1,a6ae1a57,c4296f10,False,133.0,f9d6ca02,,CYM
d0ec76f0-7f9,SCH5,2008-Mar-25 00:00:00,SUR8153,FOR9289,MID8841,PSUR4222,FSUR1274,f582e604-b57,9a10cbc1-14f,0ca9a1ec-d,M,2018-Nov-13 00:00:00,2025-Jul-09 00:00:00,1,313912f1,b10a0fc3,False,130.0,6c11df2f,,
d10692db-8c9,SCH1,2015-Mar-05 00:00:00,SUR6410,FOR3712,MID8719,PSUR7674,FSUR7697,54df0a40-a07,e364ff04-81f,5cd81efa-3,M,2024-Dec-01 00:00:00,2025-May-01 00:00:00,1,9a59eb3d,b73e0107,True,129.0,3cd0edf1,,ENG
d109c1e5-22b,SCH6,2015-Jun-20 00:00:00,SUR7424,FOR9851,MID2353,PSUR1088,FSUR5029,0c12774f-55c,bc13abd6-119,a5add76c-0,F,2025-Feb-13 00:00:00,2025-Jun-16 00:00:00,1,5a0685dc,7bb5540b,,131.0,f9c7628b,,CYM
d109c1e5-22b,SCH8,2015-Jun-20 00:00:00,SUR7424,FOR9851,MID2353,PSUR1088,FSUR5029,0c12774f-55c,bc13abd6-119,a5add76c-0,F,2025-Jun-17 00:00:00,2025-Jun-23 00:00:00,2,2d1a63e0,1c517aaf,,116.0,2e4d7481,,ENG
d1c2a0d8-ed6,SCH1,2019-Aug-03 00:00:00,SUR7006,FOR1481,MID7755,PSUR7092,FSUR5266,50dcd24d-43a,dbf65b3c-fce,8e29bb4b-0,M,2024-Dec-06 00:00:00,2025-Apr-30 00:00:00,1,fed7c6fe,cf20c160,False,134.0,6c717a67,,ENG
d2aafb8f-fa6,SCH5,2008-Nov-24 00:00:00,SUR7996,FOR3701,MID1217,PSUR1958,FSUR3760,96427780-85e,cfcce569-2f1,c799e0e0-c,F,2020-Nov-24 00:00:00,2025-May-04 00:00:00,1,c02b7d6e,74377a3d,False,132.0,459eb3b9,,ENG
d2e236cc-937,SCH4,2014-Feb-17 00:00:00,SUR3931,FOR6602,MID9776,PSUR4429,FSUR1203,59c931db-677,93232256-007,654f1f26-e,F,2022-May-21 00:00:00,2025-May-22 00:00:00,1,b99e58aa,cdd9f79a,True,128.0,d131826e,,
d2e236cc-937,SCH6,2014-Feb-17 00:00:00,SUR3931,FOR6602,MID9776,PSUR4429,FSUR1203,59c931db-677,93232256-007,654f1f26-e,F,2025-May-23 00:00:00,2025-Jul-08 00:00:00,2,d3c8f1be,b6fbe6f2,True,120.0,c81f31a7,,ENG
d2e4304c-6a7,SCH8,2014-Jul-07 00:00:00,SUR6650,FOR5672,MID7590,PSUR4692,FSUR2465,e521c98f-537,fe7f957e-d08,dd375b4f-4,M,2024-Oct-12 00:00:00,2025-May-14 00:00:00,1,64b4959a,100831f8,True,123.0,52496e27,,ENG
d2e4304c-6a7,SCH3,2014-Jul-07 00:00:00,SUR6650,FOR5672,MID7590,PSUR4692,FSUR2465,e521c98f-537,fe7f957e-d08,dd375b4f-4,M,2025-May-15 00:00:00,2025-Jul-05 00:00:00,2,55065b3e,5d879c5c,False,125.0,46019c16,,ENG
d3404767-aec,SCH6,2017-Feb-14 00:00:00,SUR4085,FOR3759,MID2253,PSUR3254,FSUR4831,f674566a-37c,94189ab3-9f4,53611278-0,M,2025-Mar-25 00:00:00,2025-Jun-28 00:00:00,1,8c0aae36,7f94a808,False,126.0,22399f43,B,GER
d34e44ea-f05,SCH6,2012-Jul-22 00:00:00,SUR5431,FOR5936,MID7843,PSUR7572,FSUR7254,4ce510f9-0f6,0300d091-d0f,45999879-b,F,2022-Jun-20 00:00:00,2025-Jun-12 00:00:00,1,74f93f45,93fbb9a6,False,132.0,9b787081,,ENG
d3de440e-053,SCH2,2017-Feb-27 00:00:00,SUR5207,FOR9000,MID5750,PSUR1720,FSUR2486,c75fc7d2-c50,85d0436d-75f,be72dfe3-6,F,2024-May-28 00:00:00,2025-May-31 00:00:00,1,5bd62fe7,8a3d50e3,,138.0,3390bd3f,,ENG
d3de440e-053,SCH4,2017-Feb-27 00:00:00,SUR5207,FOR9000,MID5750,PSUR1720,FSUR2486,c75fc7d2-c50,85d0436d-75f,be72dfe3-6,F,2025-Jun-01 00:00:00,2025-Jun-13 00:00:00,2,7a2bbe81,9494987b,False,131.0,df907e72,,CHI
d57ae33f-8c8,SCH6,2020-Aug-27 00:00:00,SUR5760,FOR4487,MID2261,PSUR9940,FSUR9744,45cd57ce-8c8,b7b84b75-b80,c1b4f4e9-f,F,2025-Jan-05 00:00:00,2025-Jun-15 00:00:00,1,5b0caa6c,644cc236,True,129.0,36509389,,CYM
d6c11183-0cc,SCH8,2007-Nov-20 00:00:00,SUR2366,FOR9007,MID8353,PSUR4930,FSUR5771,e5076b1c-7d7,d8b152fe-290,e48dc555-e,M,2025-Feb-14 00:00:00,2025-Jul-10 00:00:00,1,91f51977,166ee12f,False,137.0,fc76e091,,PNJA
d785b4cd-20e,SCH8,2014-Jan-19 00:00:00,SUR5410,FOR8907,MID7339,PSUR9003,FSUR5430,c1be5700-c5c,2ce5fe9d-adf,8a0d6753-e,M,2021-Aug-24 00:00:00,2025-Apr-28 00:00:00,1,b4b079a1,bba3eac3,False,137.0,bd3514e7,,ENG
d83bbcd5-3d9,SCH1,2010-Mar-13 00:00:00,SUR2067,FOR4262,MID1206,PSUR2222,FSUR7839,8d30836d-60f,63c4f391-e49,a691d120-a,F,2021-Mar-04 00:00:00,2025-May-05 00:00:00,1,ea497dd4,21d8ddb1,False,131.0,654f73e8,,RUS
d83bbcd5-3d9,SCH7,2010-Mar-13 00:00:00,SUR2067,FOR4262,MID1206,PSUR2222,FSUR7839,8d30836d-60f,63c4f391-e49,a691d120-a,F,2025-May-06 00:00:00,2025-Jun-06 00:00:00,2,50d06dc4,50d1d067,True,127.0,1fb815a5,,
d83bbcd5-3d9,SCH4,2010-Mar-13 00:00:00,SUR2067,FOR4262,MID1206,PSUR2222,FSUR7839,8d30836d-60f,63c4f391-e49,a691d120-a,F,2025-Jun-07 00:00:00,2025-Jun-18 00:00:00,3,5a213750,57ea8184,False,136.0,694cbfb8,,PRST
d970499d-9cb,SCH8,2013-Dec-26 00:00:00,SUR6983,FOR3100,MID3925,PSUR9721,FSUR6985,aeb70a1a-879,5a72963c-3bf,b051e898-8,F,2022-Oct-24 00:00:00,2025-May-12 00:00:00,1,41acf319,d7a8a32a,False,134.0,51fe0539,,ENG
d970499d-9cb,SCH7,2013-Dec-26 00:00:00,SUR6983,FOR3100,MID3925,PSUR9721,FSUR6985,aeb70a1a-879,5a72963c-3bf,b051e898-8,F,2025-May-13 00:00:00,2025-Jun-24 00:00:00,2,cc14771b,a1f5775c,False,126.0,8c2b36f7,,ENG
d9f606e5-2eb,SCH7,2014-Mar-26 00:00:00,SUR7043,FOR6438,MID4959,PSUR4003,FSUR4274,8ec478e4-160,2d9712db-37b,9a4f259a-4,F,2025-Mar-20 00:00:00,2025-May-12 00:00:00,1,ebafea02,00d44aa4,False,123.0,93539d8c,,ENG
dad5fd45-540,SCH6,2007-Sep-14 00:00:00,SUR9193,FOR3602,MID2295,PSUR2077,FSUR8801,ef69ef10-498,511ad4a6-abb,7008200a-1,M,2023-Sep-19 00:00:00,2025-May-02 00:00:00,1,08c2373a,33869525,False,142.0,04157a84,,ENG
daefc257-c56,SCH5,2017-Feb-24 00:00:00,SUR2558,FOR2221,MID9625,PSUR6322,FSUR1728,bb61dcd9-4de,3b7cc33c-b32,8efbef46-2,F,2024-Apr-26 00:00:00,2025-May-17 00:00:00,1,5cb9c535,670ee33a,False,129.0,1bf26250,,ENG
db4d5e7a-514,SCH3,2015-Sep-22 00:00:00,SUR1542,FOR4741,MID7755,PSUR5713,FSUR8677,cc3c1d21-c25,ba665ec6-2b2,8b124729-4,M,2025-Jun-16 00:00:00,2025-Jun-25 00:00:00,1,04676483,e037dea0,False,133.0,92a207e7,,ENG
dbcd3fa1-3d7,SCH1,2012-Jul-03 00:00:00,SUR7535,FOR8630,MID3602,PSUR4857,FSUR4823,76a0388c-2ef,54824e02-201,e124132a-3,F,2024-Aug-12 00:00:00,2025-May-08 00:00:00,1,d7448779,636c8d5c,True,130.0,d6d1deef,,PRST
dbe9bc73-629,SCH6,2019-Mar-24 00:00:00,SUR2706,FOR3994,MID6935,PSUR8256,FSUR9007,b467a615-c9e,8b22e5f1-d11,2fe7b85d-2,F,2023-Dec-19 00:00:00,2025-Jul-09 00:00:00,1,e4ae5397,0c10b41c,False,125.0,fdac90d4,,ENG
dcabc264-24f,SCH3,2016-Jan-21 00:00:00,SUR6113,FOR1411,MID6503,PSUR9667,FSUR5925,b9199f3b-625,82d98d17-036,e61bed71-b,F,2024-Jun-19 00:00:00,2025-May-13 00:00:00,1,0d05dc7f,4158e3ad,False,123.0,878700f7,N,ENG
dcabc264-24f,SCH2,2016-Jan-21 00:00:00,SUR6113,FOR1411,MID6503,PSUR9667,FSUR5925,b9199f3b-625,82d98d17-036,e61bed71-b,F,2025-May-14 00:00:00,2025-Jun-17 00:00:00,2,83014fff,d4ed2a4b,False,132.0,f006d162,,ENG
dcb7eb03-b6a,SCH4,2018-Jul-13 00:00:00,SUR4021,FOR8769,MID6793,PSUR2250,FSUR6395,c58767c5-e4a,baedb03f-370,8f65d35f-0,F,2021-Jun-03 00:00:00,2025-Jun-12 00:00:00,1,95529602,d8cec3e5,False,133.0,79140e4c,,ENG
dcd84b93-b53,SCH2,2016-Apr-03 00:00:00,SUR1218,FOR6868,MID1167,PSUR3173,FSUR2754,1fbace0d-a11,df155c06-768,8d616652-8,F,2024-Feb-05 00:00:00,2025-Apr-28 00:00:00,1,b34fa348,78d210ee,True,136.0,9529b4dd,,ENG
dcd929d3-3a1,SCH6,2016-Jan-16 00:00:00,SUR3674,FOR2971,MID3497,PSUR7249,FSUR5356,990f6fb8-f4b,acb24921-064,e063f109-3,M,2025-Jan-29 00:00:00,2025-Jun-29 00:00:00,1,f7a796aa,d52bbd9e,False,124.0,4a13c076,,ENG
dcf3a3d2-238,SCH6,2017-Jul-10 00:00:00,SUR7446,FOR8282,MID5893,PSUR1923,FSUR2418,928dc714-213,33ac9938-93f,7e046a0f-7,M,2024-Dec-25 00:00:00,2025-Apr-20 00:00:00,1,a1ca038f,f103023c,False,132.0,9f940204,,ENG
de1e951c-85b,SCH4,2014-Mar-25 00:00:00,SUR5064,FOR1998,MID6859,PSUR6343,FSUR9571,1f290a75-861,f90fd75c-2a8,9d3da816-3,F,2025-May-26 00:00:00,2025-Jun-04 00:00:00,1,98709899,b8686a14,False,119.0,ecfdccaa,,GER
de82c14f-db1,SCH5,2012-Dec-18 00:00:00,SUR3385,FOR1086,MID4528,PSUR9715,FSUR9694,3f86b42c-ba1,574a5549-4db,ab1a9ea8-7,F,2023-Nov-19 00:00:00,2025-Jun-05 00:00:00,1,8985ff22,c425de46,False,133.0,16742ad9,,ENG
de8af800-4f3,SCH1,2018-Mar-21 00:00:00,SUR6624,FOR9672,MID5147,PSUR5426,FSUR1938,59d628c2-eb7,17492042-5a9,362033da-e,F,2023-Jun-12 00:00:00,2025-Jun-04 00:00:00,1,22b38b9b,5d889388,False,133.0,7cbb9687,,PNJA
df456d97-4e5,SCH7,2013-Dec-14 00:00:00,SUR8990,FOR3849,MID7259,PSUR6905,FSUR3986,6868e194-172,6d17e08a-528,2190ff85-2,M,2023-Jan-01 00:00:00,2025-May-31 00:00:00,1,6b3dd332,7b448439,False,128.0,142f59d4,,ENG
dfe5f9d7-6e0,SCH3,2010-Oct-14 00:00:00,SUR8775,FOR2729,MID9960,PSUR5842,FSUR2572,51213a69-780,460f70c5-632,0e3b4054-3,F,2023-Dec-10 00:00:00,2025-May-15 00:00:00,1,274f4909,f84f1def,False,122.0,0bee6032,,
e11a3109-d97,SCH1,2018-Jul-05 00:00:00,SUR5486,FOR4217,MID2981,PSUR2808,FSUR4680,c6c10dad-8bb,23dd6308-8f1,8d80de61-0,F,2024-Dec-13 00:00:00,2025-Jun-23 00:00:00,1,8ac4c5cd,28739031,False,130.0,9c6df3e0,,CYM
e1520f87-181,SCH5,2016-Sep-27 00:00:00,SUR5090,FOR1558,MID5161,PSUR9736,FSUR3782,091e0f1d-f2d,688f2743-312,1114adad-8,F,2024-Aug-16 00:00:00,2025-Jun-17 00:00:00,1,61e0761a,ffea123e,False,123.0,c9137100,,GAL
e1842850-ed7,SCH3,2018-Feb-11 00:00:00,SUR3340,FOR7602,MID7770,PSUR8986,FSUR2754,59f1998c-bb5,f9385545-abe,57618f02-d,F,2025-Feb-11 00:00:00,2025-Apr-27 00:00:00,1,b494a2cb,c7424d06,False,132.0,65f0f8c0,,ENG
e19be326-c56,SCH1,2010-Dec-23 00:00:00,SUR9548,FOR5482,MID1595,PSUR1541,FSUR1095,5e618452-3a6,2dd406f2-1a5,6d6b371b-6,F,2025-Feb-27 00:00:00,2025-May-23 00:00:00,1,33aa7442,6d5a1da5,False,130.0,d2c04489,,GER
e2023a34-ac8,SCH4,2012-Aug-28 00:00:00,SUR2332,FOR9697,MID4400,PSUR6734,FSUR6552,f372efe9-785,1b532a0b-bb3,a780481f-d,M,2025-May-29 00:00:00,2025-Jun-11 00:00:00,1,59469efc,12904438,False,123.0,4c4ea664,,GAL
e2086ce2-c05,SCH4,2013-Mar-08 00:00:00,SUR8447,FOR6804,MID1335,PSUR5993,FSUR7817,ca0352e9-3e4,ccc49255-ff1,90b2e953-7,M,2025-Jun-30 00:00:00,2025-Jul-09 00:00:00,1,603f013e,c3964120,False,127.0,ed850d13,,ENG
e21149c7-b81,SCH8,2015-Aug-01 00:00:00,SUR7745,FOR2982,MID6278,PSUR1966,FSUR6619,dc949277-40d,0245ab9f-ce3,700b89bd-f,M,2024-Apr-27 00:00:00,2025-May-08 00:00:00,1,ea13c1e7,ef7c22e8,False,134.0,55a1cc3d,B,ENG
e21149c7-b81,SCH3,2015-Aug-01 00:00:00,SUR7745,FOR2982,MID6278,PSUR1966,FSUR6619,dc949277-40d,0245ab9f-ce3,700b89bd-f,M,2025-May-09 00:00:00,2025-Jul-05 00:00:00,2,ceb034ea,2382c301,False,135.0,152ea4a1,,PNJA
e260f7ad-50f,SCH2,2008-Jun-06 00:00:00,SUR1961,FOR3547,MID5775,PSUR2773,FSUR5293,9cd72b23-0f2,5bda8b31-e35,3d1f3e0b-7,F,2022-Dec-28 00:00:00,2025-May-06 00:00:00,1,ccae51fb,54b9f692,,127.0,01406ece,,ENG
e2999755-2e7,SCH1,2019-Apr-13 00:00:00,SUR5464,FOR4795,MID9631,PSUR5612,FSUR4537,a9e832d0-64d,377adaee-f77,03bbeec9-8,M,2021-May-22 00:00:00,2025-Apr-23 00:00:00,1,e7e7ce1c,f4a44753,True,129.0,8d252987,,GER
e2efe195-317,SCH2,2013-Feb-02 00:00:00,SUR9688,FOR6285,MID7802,PSUR6162,FSUR9454,abe134a1-36b,d1190ae4-a32,7a111b5b-f,F,2025-Jun-05 00:00:00,2025-Jun-29 00:00:00,1,4c5368ae,37925150,False,129.0,a128ca6b,,ENG
e351cb62-fa4,SCH8,2019-Apr-16 00:00:00,SUR6571,FOR4973,MID1305,PSUR6760,FSUR9641,4197dc3e-f41,d939d79e-d44,cee69cb8-2,F,2024-Oct-06 00:00:00,2025-Jun-18 00:00:00,1,ba21ee3c,a3e0bd58,False,128.0,ffaeae0f,,PNJA
e352704a-fab,SCH8,2012-May-31 00:00:00,SUR2172,FOR6592,MID9320,PSUR9992,FSUR5734,5e12de6e-a2b,872d7d74-ac3,050e3830-4,F,2021-Oct-01 00:00:00,2025-Jun-09 00:00:00,1,bdefeae3,ff6e09ce,False,129.0,ff37f938,,ENG
e4142c16-7ed,SCH4,2013-Dec-16 00:00:00,SUR2547,FOR3997,MID3284,PSUR5055,FSUR5943,7ec218b6-d4a,474acbad-b61,1f337b1b-1,M,2025-Jul-03 00:00:00,2025-Jul-07 00:00:00,1,123cabc2,79854720,False,129.0,7f4b0f69,,ENG
e5303d26-fc4,SCH2,2007-Oct-08 00:00:00,SUR8913,FOR8796,MID6638,PSUR2821,FSUR3587,8f843b14-6ec,29cc4b09-302,94f02d87-7,M,2021-Dec-24 00:00:00,2025-Jun-22 00:00:00,1,f9a87a05,57aaf84d,False,146.0,e589bf21,,ENG
e54a0af2-23b,SCH6,2015-Feb-07 00:00:00,SUR1285,FOR3127,MID6880,PSUR8773,FSUR1210,01eb16cd-daa,b053f9a7-830,123bb5ee-6,F,2024-May-19 00:00:00,2025-Jun-15 00:00:00,1,3d2441b3,923fa862,False,136.0,31fe908e,7,ENG
e54a0af2-23b,SCH5,2015-Feb-07 00:00:00,SUR1285,FOR3127,MID6880,PSUR8773,FSUR1210,01eb16cd-daa,b053f9a7-830,123bb5ee-6,F,2025-Jun-16 00:00:00,2025-Jun-19 00:00:00,2,3d7b5261,dab79604,True,130.0,bd8cec95,N,ENG
e6c37c4b-e91,SCH8,2020-Apr-01 00:00:00,SUR7493,FOR7004,MID7586,PSUR1800,FSUR4269,c9c39837-292,60730cd8-c0e,e31e41e4-f,M,2024-Apr-25 00:00:00,2025-Jun-29 00:00:00,1,455cc637,d68207d0,False,139.0,5847584c,,
e870394b-be4,SCH8,2017-Nov-05 00:00:00,SUR6675,FOR9581,MID7911,PSUR9454,FSUR5865,fa5bcf3d-067,9c2fec70-650,0caf05d6-6,M,2025-May-14 00:00:00,2025-Jun-10 00:00:00,1,e424ebc1,74a3d9ae,False,134.0,1580bea8,N,ENG
e870394b-be4,SCH2,2017-Nov-05 00:00:00,SUR6675,FOR9581,MID7911,PSUR9454,FSUR5865,fa5bcf3d-067,9c2fec70-650,0caf05d6-6,M,2025-Jun-11 00:00:00,2025-Jun-23 00:00:00,2,8295ea56,2a7de5d0,False,135.0,01d83376,,CYM
e8d14cb2-132,SCH3,2015-Feb-14 00:00:00,SUR6827,FOR3327,MID2051,PSUR5829,FSUR5886,8675909c-083,9e03844d-796,77906c2a-2,M,2025-Apr-26 00:00:00,2025-Jun-20 00:00:00,1,78614f4e,1b6d6195,False,128.0,a6654d8c,,ENG
e95eca00-4b4,SCH3,2008-Jul-11 00:00:00,SUR2503,FOR2877,MID7060,PSUR8748,FSUR4836,d5e8c20b-d53,b0d318a5-5fe,18165937-5,M,2025-Apr-29 00:00:00,2025-May-29 00:00:00,1,dc6b228e,88baf0b3,False,124.0,3b189e13,,CYM
e95eca00-4b4,SCH8,2008-Jul-11 00:00:00,SUR2503,FOR2877,MID7060,PSUR8748,FSUR4836,d5e8c20b-d53,b0d318a5-5fe,18165937-5,M,2025-May-30 00:00:00,2025-Jul-05 00:00:00,2,f61ac905,2b28e5d0,False,128.0,475f00fd,,ENG
e9b9eb38-7c0,SCH2,2015-Mar-03 00:00:00,SUR2450,FOR6741,MID3741,PSUR7608,FSUR4645,30aef529-c69,87720c51-f20,dd4f21c3-8,F,2023-Dec-30 00:00:00,2025-Jun-17 00:00:00,1,60b17a97,4f92f361,False,135.0,98a56944,N,ENG
e9c2fd1a-79e,SCH3,2009-Mar-26 00:00:00,SUR5743,FOR4710,MID3343,PSUR7000,FSUR5375,961db397-47e,5798feb2-521,b44dd193-1,M,2023-Jun-12 00:00:00,2025-May-01 00:00:00,1,ff515273,0b989c32,False,128.0,daf3ba83,N,ENG
e9c72c20-fcd,SCH1,2008-Sep-30 00:00:00,SUR6213,FOR7605,MID7927,PSUR2211,FSUR9271,ef847ff2-01e,4ab8b14f-8e9,1a7479b9-8,M,2025-Mar-15 00:00:00,2025-May-04 00:00:00,1,5291b5e4,5e1d9843,False,134.0,650ea72c,,
ea423423-774,SCH5,2018-May-03 00:00:00,SUR9674,FOR6099,MID9749,PSUR1823,FSUR1252,a2eb212a-054,2777725e-452,1e0bca4e-3,M,2024-Dec-16 00:00:00,2025-Jun-20 00:00:00,1,b8f6efad,11f11618,False,134.0,9954bd02,,CYM
eaed1384-ec0,SCH2,2008-Sep-19 00:00:00,SUR8192,FOR8571,MID2038,PSUR2744,FSUR6924,46f83875-9c5,85468906-525,dbfe4a50-b,F,2025-May-24 00:00:00,2025-Jun-04 00:00:00,1,65f944e1,2cbb659d,False,122.0,f0c5ce26,,UKR
eb2dcaee-485,SCH6,2019-Jan-19 00:00:00,SUR1642,FOR7448,MID4809,PSUR2507,FSUR6828,1006b372-e0c,58a49873-7ce,a642452c-d,M,2022-May-04 00:00:00,2025-Jun-19 00:00:00,1,c084f5b3,9b77c2e6,False,131.0,9f4cb2b0,,GER
ebc15a93-fb7,SCH3,2018-Sep-25 00:00:00,SUR3707,FOR9488,MID3956,PSUR9765,FSUR4131,4cb48d4c-4f7,17324a6c-14e,66380ffc-9,F,2025-Mar-13 00:00:00,2025-Jul-01 00:00:00,1,6871a048,5944e988,False,124.0,229d88bd,,ENG
ec57acbf-6ae,SCH6,2014-Mar-12 00:00:00,SUR1548,FOR4804,MID3659,PSUR1516,FSUR6869,9dc03a7d-dda,f5cf709a-f20,de071edc-2,F,2025-Apr-28 00:00:00,2025-Jul-03 00:00:00,1,95ffb89b,d19489af,False,140.0,7e4091be,,GAL
eca179ec-c6a,SCH8,2009-Apr-05 00:00:00,SUR9409,FOR8794,MID8370,PSUR4910,FSUR3655,2b183a24-542,ad2d3b80-db3,c53409e8-1,F,2025-May-16 00:00:00,2025-Jun-09 00:00:00,1,31754363,bc9b906e,False,122.0,2a59b160,,ENG
ed69ec26-b2b,SCH2,2019-Feb-14 00:00:00,SUR6811,FOR6221,MID7757,PSUR3321,FSUR1988,a9e75d96-42f,90b1f11c-f94,34a69398-2,F,2024-Dec-03 00:00:00,2025-May-11 00:00:00,1,03573341,7c5b8f7f,True,131.0,b45d9946,,
eef36cf2-0f0,SCH1,2011-Feb-07 00:00:00,SUR1954,FOR1608,MID6052,PSUR9767,FSUR8748,08210bc0-91f,4fe3f1ea-939,b1e62fd8-c,F,2025-Jan-07 00:00:00,2025-May-10 00:00:00,1,9f67cb19,4f2e58a3,False,129.0,87a4e5f7,,GAL
eef36cf2-0f0,SCH6,2011-Feb-07 00:00:00,SUR1954,FOR1608,MID6052,PSUR9767,FSUR8748,08210bc0-91f,4fe3f1ea-939,b1e62fd8-c,F,2025-May-11 00:00:00,2025-Jun-27 00:00:00,2,f6b33567,8021667e,False,121.0,5e456a72,,GER
ef4818c1-818,SCH3,2015-Sep-05 00:00:00,SUR7770,FOR1054,MID8105,PSUR3714,FSUR1759,7411de21-0ed,89d60301-844,d15aa0a5-7,M,2025-Apr-16 00:00:00,2025-Jun-19 00:00:00,1,8e39a44e,17a25d3f,False,135.0,717b0789,,ENG
ef9ee8e5-06a,SCH6,2008-May-29 00:00:00,SUR2321,FOR2767,MID4441,PSUR1612,FSUR5286,100df082-7be,1de5554d-de4,2bdc1e88-a,F,2025-May-13 00:00:00,2025-Jun-05 00:00:00,1,48b58683,6d50b4f4,False,126.0,366a85c7,,ENG
ef9ee8e5-06a,SCH5,2008-May-29 00:00:00,SUR2321,FOR2767,MID4441,PSUR1612,FSUR5286,100df082-7be,1de5554d-de4,2bdc1e88-a,F,2025-Jun-06 00:00:00,2025-Jul-13 00:00:00,2,31970297,a7afcf57,False,135.0,6f56cd8b,,ENG
f01aeef5-4fd,SCH6,2017-Jun-21 00:00:00,SUR2940,FOR1690,MID3757,PSUR2262,FSUR2205,f03ef9cf-e34,a73636ef-0a3,aacc1a40-4,F,2024-Nov-08 00:00:00,2025-May-30 00:00:00,1,b74e15df,344a9543,False,133.0,b5a7bd55,,ENG
f06418b3-6fd,SCH6,2014-Jul-02 00:00:00,SUR4416,FOR7919,MID6324,PSUR6331,FSUR9537,831deb37-677,8022e342-15a,38af63c3-6,F,2020-Aug-28 00:00:00,2025-Apr-30 00:00:00,1,d2c0a4b6,24f52e96,,126.0,24a5a719,,ENG
