pupilonrolltableid,NativeId,dob,surname,forename,middlenames,preferredsurname,formersurname,upn,formerupn,uniquelearnernumber,sex,entrydate,pupilonrollorderseqcolumn,sourceid,schoolcensustableid,hoursatsetting,schoollunchtaken,parttime,topupfunding,termlysessionspossible,senunitindicator,resourcedprovisionindicator,moveoffrollflag,fundedhours,missingaddress,extendedhours,eligibilitycode,dafindicator,yssa,servicechild,language,classtype,enrolstatus,boarder,plaa,senprovision,ncyearactual,eyppr,eyppbf,expandedhours
20b87fd7-d76,SCH2,2019-Oct-23 00:00:00,SUR1267,FOR4078,MID4351,PSUR8108,FSUR8299,3fadf61f-fa7,bfa5f73c-511,9b798464-e,M,2024-Nov-26 00:00:00,1,ad552ef4,bcd5babd,769.0,True,False,False,130.0,False,False,afb84fde,,c199ab4f,10.0,,,,Y,ENG,,,,,,E1,No,,
20cb24c2-ca8,SCH7,2015-Jun-17 00:00:00,SUR4672,FOR8124,MID2207,PSUR3063,FSUR6937,50801982-5ae,c25e4193-d23,e9c9b40b-2,F,2024-Feb-12 00:00:00,1,40cba379,db224758,759.0,True,False,False,130.0,True,True,e084a389,,509fcf6e,,,False,,,ENG,,F,,C,N,10,No,,
20d48ff1-cd7,SCH5,2009-Sep-22 00:00:00,SUR3335,FOR1061,MID3265,PSUR9887,FSUR9787,ce725584-8e5,73ffbccc-af9,41ac0ed0-a,M,2021-Mar-08 00:00:00,1,9c903f77,a7d13d0f,802.0,True,True,False,135.0,False,False,b2565bb0,,79a8bf16,,,,,Y,ENG,,,,,E,M,,RB,6.0
20d86a54-a15,SCH6,2009-Nov-22 00:00:00,SUR4943,FOR3122,MID4269,PSUR6788,FSUR5633,3cbbf953-a6a,2213fc67-eeb,50c67a68-0,M,2024-Dec-21 00:00:00,1,6a59052b,68e897cc,757.0,False,False,True,132.0,False,False,90434d0e,,8ba33c5a,,,,"Sought, no reply",,ENG,,,,G,,12,No,,
20db3d44-cbc,SCH7,2017-Sep-18 00:00:00,SUR8869,FOR4871,MID5510,PSUR7277,FSUR3028,9c4e1dda-ee4,1b3f049a-4e0,0abf45f5-0,F,2021-Apr-30 00:00:00,1,4b2384f0,9c0b5758,763.0,False,,False,132.0,True,False,e386c5be,,76e67555,,,,,U,ENG,,S,,N,,M,No,,
20dd6e29-134,SCH3,2011-Nov-30 00:00:00,SUR5112,FOR8942,MID6883,PSUR8363,FSUR1144,7fc52a9e-39a,e3a9fc3c-dca,3f42101e-c,F,2023-Oct-17 00:00:00,1,0336c841,4d2a2de0,809.0,True,False,False,120.0,False,False,45b5ce7d,,72604116,4.0,,,,N,GER,,,,G,,3,,,
20e195bc-ee8,SCH5,2009-Sep-29 00:00:00,SUR4499,FOR9936,MID4788,PSUR6319,FSUR4626,ed9059a0-fce,6ed48e08-d35,cfb678be-e,F,2019-Jul-29 00:00:00,1,c741c59d,fc7bdc9e,787.0,False,False,False,120.0,False,False,0fbc6422,,ce579032,,10.0,False,,,ENG,,S,,N,E,5,,,
20e593d9-fba,SCH3,2011-Nov-29 00:00:00,SUR3433,FOR9325,MID6694,PSUR2443,FSUR7173,602034f3-04d,f09d67b5-8b0,37ba1748-5,M,2025-May-24 00:00:00,1,4d6e00a7,87e4d181,792.0,,False,False,139.0,True,False,bee21cfd,,e8904b19,,,False,,R,CYM,,M,,,E,9,,,7.0
20e63214-469,SCH8,2008-Jul-14 00:00:00,SUR8403,FOR8882,MID6223,PSUR9947,FSUR6402,3f1027d5-0f0,290905a6-fc6,4b80f1a0-d,M,2020-Aug-02 00:00:00,1,4ef1401d,55df28e4,774.0,False,False,False,128.0,False,False,299783b7,,444264e0,,,,,R,ENG,,,,N,A,2,,,
20ecbaf4-83f,SCH1,2015-Oct-15 00:00:00,SUR6164,FOR5785,MID4281,PSUR9381,FSUR8005,ade4035e-bd2,c2acf55c-788,57308778-9,M,2020-Oct-01 00:00:00,1,65c2b10d,b72047aa,766.0,False,True,False,143.0,False,,d5b6cec2,,7d761817,,,,,,ENG,,C,,G,P,2,,,
20f380fa-079,SCH4,2018-May-07 00:00:00,SUR7202,FOR3862,MID3230,PSUR1913,FSUR2876,a96e6f6e-025,b784682a-654,60647db9-4,M,2024-Feb-16 00:00:00,1,8ed7d35a,ec0e361e,795.0,True,False,False,121.0,False,False,dd630704,9.0,9b8e6d23,,,,,,ENG,,M,,,,11,,,
20f45db6-db1,SCH3,2010-Jun-16 00:00:00,SUR5385,FOR7997,MID1607,PSUR5589,FSUR1274,428eb376-01c,67c5cac7-3bd,c0d0b4f5-5,M,2021-Mar-24 00:00:00,1,358bc6ec,dfead0a6,807.0,True,,True,123.0,False,False,b1cf1586,,8a6e74bf,,,,,,,,S,,,E,7,No,,4.0
20f99e93-af5,SCH2,2010-Apr-29 00:00:00,SUR4336,FOR9060,MID9223,PSUR7095,FSUR8140,18bacaf0-a67,34a4c57d-ef8,7a82930d-9,F,2022-Mar-25 00:00:00,1,0acf5561,9b2a3d4d,763.0,True,False,True,131.0,False,,5f3f1b90,,0a9998c8,,,,,,ENG,N,,,,N,11,,RB,
20fa06b3-6f4,SCH1,2009-Mar-09 00:00:00,SUR5828,FOR4861,MID3313,PSUR3530,FSUR7204,48a76adb-b77,2a26a5f9-005,cd460411-5,M,2023-May-13 00:00:00,1,be6c0714,a2a6739c,827.0,,False,False,138.0,False,True,6cdfde43,,9384e68d,10.0,,,,,ENG,,F,6,,,N2,,,
2107b5f5-c09,SCH5,2012-Sep-29 00:00:00,SUR9473,FOR2875,MID5421,PSUR1949,FSUR6234,7b7f139d-85d,bd59186d-6b4,47177810-b,F,2025-Mar-23 00:00:00,1,aace2084,fc1756e1,774.0,True,True,False,126.0,False,,00a4af14,,1148b2fc,,,,Yes,,ENG,,,,C,N,E2,,,
21160263-420,SCH8,2008-Nov-14 00:00:00,SUR2292,FOR4311,MID9878,PSUR2526,FSUR1337,9e62fb3e-de0,926dec38-690,154c5030-3,M,2024-May-17 00:00:00,1,387e5961,3f4fe78f,803.0,True,False,False,131.0,False,False,0fc8c344,,b32b0f6d,,,,,Y,ENG,,,,R,A,6,No,,
211af841-ad4,SCH5,2009-Aug-03 00:00:00,SUR7065,FOR3969,MID2668,PSUR9660,FSUR9120,66438275-f67,63b8cf5d-f1a,dbb9f79c-5,M,2018-Nov-25 00:00:00,1,d92162cc,76c7da9e,758.0,False,False,False,133.0,False,False,8a436f12,,e2bbd959,,,,,N,ENG,,,,,K,8,No,,
212b303c-ce6,SCH3,2014-Sep-28 00:00:00,SUR8672,FOR1740,MID9054,PSUR6277,FSUR3129,03009da2-12e,38275cd5-4df,a100522d-8,M,2022-Nov-01 00:00:00,1,e3c027bc,63bd66e7,826.0,True,False,False,125.0,False,False,0af7c9fe,,3bab6ff4,,,,,,ENG,N,,,G,S,13,,,
2140adcd-56c,SCH2,2015-Sep-04 00:00:00,SUR8163,FOR7266,MID2325,PSUR8168,FSUR2015,05570f1b-e4c,6ed0c901-fa2,b5558c6f-6,M,2021-Jun-15 00:00:00,1,3d354ef5,a5d103b0,789.0,True,False,True,132.0,False,False,52cb0962,,81b2e5ce,,,,,U,ENG,,,,,,13,,,
2142c5a0-51e,SCH8,2016-Oct-07 00:00:00,SUR5915,FOR3868,MID8642,PSUR5540,FSUR2229,cfd5ed87-da3,48f20eb7-f7e,5690bcad-f,M,2019-Jun-11 00:00:00,1,d8d9cdbd,2699825f,759.0,True,True,False,124.0,True,True,2f9dca2a,,04e8347e,,,,,,ENG,O,S,,A,E,9,,,
21459e73-957,SCH5,2008-Oct-30 00:00:00,SUR4366,FOR2724,MID1852,PSUR1497,FSUR8807,5003b88f-ad4,bc9b6835-3a7,e300a597-6,F,2021-Oct-07 00:00:00,1,a4952421,be8af7da,747.0,True,False,True,128.0,True,False,bb97c034,,f4e73e47,,,,,,ENG,,,,N,P,1,No,,
2145d83a-0f6,SCH5,2009-Feb-21 00:00:00,SUR5207,FOR6236,MID4028,PSUR3497,FSUR9092,52a659da-732,435bba57-cd4,43bfef9c-f,F,2023-Oct-08 00:00:00,1,57248df8,e7f03bf1,748.0,True,False,False,123.0,False,False,cce99e23,,022bb931,,,,,,ENG,,O,N,N,N,10,,,
214cacf0-51d,SCH2,2012-Sep-01 00:00:00,SUR1776,FOR9768,MID7886,PSUR3157,FSUR1807,56f4912e-bd7,41fe8e64-ae1,893508cd-7,M,2024-Jan-22 00:00:00,1,48ee78d7,f024a6fe,778.0,True,True,True,128.0,True,False,7acb1798,,915ce1fc,,,False,,,ENG,,,,,K,11,,RO,
215197e3-390,SCH5,2014-Oct-29 00:00:00,SUR6442,FOR4743,MID5260,PSUR1912,FSUR1717,009b5aed-388,ea302611-b68,e5a1fcd8-f,M,2024-Aug-12 00:00:00,1,159e248d,d051f8a4,795.0,True,False,,133.0,,False,ec594006,,351c2674,,,True,No,,,,,,N,,7,No,,
21563682-f84,SCH7,2009-Mar-18 00:00:00,SUR5862,FOR7776,MID1843,PSUR7275,FSUR9912,4b1ba683-2fe,850f3849-dab,3154ee55-c,M,2022-Jun-11 00:00:00,1,8041c7cc,0ffedb0e,804.0,,,False,132.0,False,False,f5491c4a,,139d7488,,,,,,ENG,,,,C,,10,,,
21574989-49f,SCH6,2020-Jan-17 00:00:00,SUR9908,FOR4897,MID7919,PSUR8173,FSUR4077,0c1c341c-b60,c3e43138-f64,116d1833-3,F,2023-Apr-01 00:00:00,1,95dadccc,5f0b008e,766.0,True,False,True,131.0,True,False,a45fccd1,,cadfd89b,,,True,,,CYM,,O,,,,E2,,RU,
2158b8b1-fc5,SCH6,2012-Dec-23 00:00:00,SUR9083,FOR2451,MID3111,PSUR7880,FSUR1213,eaac3d71-3f0,de945bc4-371,2b268493-2,M,2023-Apr-20 00:00:00,1,f32580a7,2efc07cf,771.0,True,False,False,132.0,True,True,6d47af04,,e9ea4d11,,,,,,ENG,,,B,R,,1,,RU,
21628299-a51,SCH2,2013-Jul-09 00:00:00,SUR3626,FOR5951,MID2420,PSUR4302,FSUR5274,995aebaa-7e2,4535bec2-99b,6cd7f689-5,F,2019-Apr-26 00:00:00,1,0dc739a1,3d1df670,756.0,False,False,False,127.0,False,False,3390f675,,7dbed76e,,,False,,,ENG,,F,,,E,3,No,,
216580f9-cbb,SCH4,2010-Jun-15 00:00:00,SUR3323,FOR9202,MID3860,PSUR3272,FSUR7278,f9d48d78-b20,d76e37aa-4fc,7288d710-0,F,2022-Oct-13 00:00:00,1,946fffd2,4ffa1aa8,840.0,True,False,False,130.0,False,False,06e93c65,,55ff8b12,,,,Yes,,GER,,,,,,E2,,RO,
21658b7e-5b1,SCH4,2011-Feb-03 00:00:00,SUR5810,FOR7238,MID4735,PSUR5876,FSUR5366,2b55eed9-a7d,1e1f5165-a2e,f718f1cd-6,F,2020-Nov-01 00:00:00,1,66fd85b2,08459df6,706.0,True,False,False,133.0,False,True,fc66549b,,678aadaa,,,,,Y,ENG,,C,B,R,,E2,,,
216a3321-07c,SCH7,2018-Oct-21 00:00:00,SUR9610,FOR3471,MID5219,PSUR9630,FSUR8372,406378de-283,df4d7a65-729,d8fe833d-1,M,2021-Jun-12 00:00:00,1,7fb27293,a29b136a,754.0,True,,False,133.0,False,False,a462a5c8,,dbb9c46c,,,,,,ENG,,M,,,,13,,RE,
218b17fa-e1e,SCH3,2014-Mar-27 00:00:00,SUR9840,FOR2440,MID7607,PSUR7772,FSUR7288,5cf4073c-c88,ad7f9b4c-1da,181fb905-b,F,2023-Aug-03 00:00:00,1,5d108af5,c7f3eca1,762.0,False,False,False,129.0,True,False,b8caf7d9,,3075daac,,,,,,ENG,,,,C,,1,,,
21933026-4f6,SCH6,2019-Dec-06 00:00:00,SUR8538,FOR7180,MID9325,PSUR9098,FSUR3291,7b193f6f-031,27232e68-f96,ee2fa2db-e,M,2022-Nov-14 00:00:00,1,ca94aa57,e563af16,760.0,True,False,False,130.0,False,False,42a80356,,baa5bb62,,,False,,,ENG,,,,,,14,,,
2193614c-9e0,SCH1,2016-Sep-26 00:00:00,SUR7890,FOR1479,MID3111,PSUR8109,FSUR5132,c2bfd813-bc9,bdca3f42-bc3,46ece1a2-0,F,2020-Jun-07 00:00:00,1,d7d0bace,4a6bb9d9,762.0,False,False,True,129.0,False,False,579c261e,,61ca2e2a,,,,,,GER,,,,,P,3,,RB,
2195dd41-ca0,SCH6,2016-Feb-03 00:00:00,SUR4639,FOR7322,MID9196,PSUR5444,FSUR5512,40c48c41-c35,da5aba1b-913,042a6ca3-1,F,2024-Jun-20 00:00:00,1,2ca86fd2,396675ad,732.0,True,True,False,134.0,True,False,eb0068dc,,0e0fc859,,,,,,PNJA,,,,,,E2,No,,
219854fb-195,SCH1,2012-May-28 00:00:00,SUR8866,FOR3076,MID2111,PSUR4481,FSUR2815,a3a197e2-d8b,366a9f74-afb,d074c0c1-7,M,2020-Jun-20 00:00:00,1,ba73e565,589435a0,770.0,True,False,False,129.0,False,False,7c53de5f,,78c2c395,,,,,U,GER,,,,,K,R,,,
21a22148-f95,SCH1,2020-Feb-20 00:00:00,SUR2700,FOR6725,MID6244,PSUR3697,FSUR7186,c0a754fd-be2,d29d907c-53a,911b14a6-7,M,2023-Jan-02 00:00:00,1,f14d80cc,dfed8f80,797.0,True,False,True,132.0,False,False,4c4550c9,2.0,f96b0e2e,,,False,,,ENG,,C,,,E,N2,,,
21a9e747-ad1,SCH1,2015-Jan-25 00:00:00,SUR8748,FOR2693,MID1710,PSUR7070,FSUR4824,341ac69f-911,cfa4f23e-7fc,85f577ae-d,M,2024-Aug-09 00:00:00,1,e3c07e85,8f6118d5,801.0,True,False,False,139.0,False,False,a13a0d5e,,0e00a3e8,9.0,,,,Y,DAN,,O,,,,12,,RU,
21aae40f-fc4,SCH3,2018-Jun-25 00:00:00,SUR6759,FOR4132,MID3410,PSUR3223,FSUR8877,3400d15d-a53,fe0f54bd-8fd,7acdd5a8-f,M,2022-Jul-17 00:00:00,1,83b4103d,edc306c0,762.0,True,False,False,128.0,False,False,87effeea,,1691701e,,,,,,ENG,,,,,,E1,,,
21b5d99d-1ab,SCH5,2011-Apr-20 00:00:00,SUR4983,FOR5947,MID2050,PSUR4994,FSUR8060,13c8005e-a4c,4b17619a-dbc,101886d5-4,M,2023-Sep-25 00:00:00,1,6d36e663,66e44fd3,761.0,True,,,123.0,False,False,ea63fa6a,,fa843846,,,,,N,ENG,,F,,,,2,,,
21b88f90-f2e,SCH8,2011-Jun-22 00:00:00,SUR9418,FOR7569,MID4323,PSUR2923,FSUR1877,2604a9f6-e40,ce9ced6a-9f6,ba8ddfaf-4,M,2020-Nov-26 00:00:00,1,5df50b66,ac065b51,825.0,True,False,False,128.0,False,False,d5dcb197,,602e356d,,,,,N,BNG,O,,,,P,M,,,7.0
21bb0693-130,SCH7,2013-Aug-17 00:00:00,SUR1473,FOR5423,MID4536,PSUR3613,FSUR1136,979bc7fc-9c4,6a805e2d-127,4a10ffb3-c,M,2021-Nov-01 00:00:00,1,d4b5abcb,5778a37b,772.0,True,False,True,132.0,False,False,27920ddd,,96aec917,,,,,,ENG,,F,,,K,8,No,,4.0
21bd8f7b-bc7,SCH1,2018-May-27 00:00:00,SUR7540,FOR7364,MID9315,PSUR3522,FSUR5879,139cd649-c7c,c39fd381-179,3b778d20-4,F,2020-May-19 00:00:00,1,c7967312,beb5d953,728.0,True,False,False,135.0,False,False,abc9c1c5,,fbc379ae,,,,,,,,O,N,,,7,Yes,,
21c849d4-62c,SCH4,2008-Mar-03 00:00:00,SUR1550,FOR5459,MID7584,PSUR3216,FSUR4604,39613490-ea5,38b0ece5-daf,8e807f3a-c,F,2022-Jul-18 00:00:00,1,7e34ac83,b3e64240,814.0,True,False,False,126.0,False,True,74fde222,,e3606c12,,,,Yes,,ENG,,M,,,A,4,,,
21d11f39-318,SCH3,2018-May-20 00:00:00,SUR1586,FOR2118,MID4180,PSUR2392,FSUR1878,58eaa06d-8af,e79c744a-d1b,4d4b5ce5-f,M,2023-Sep-27 00:00:00,1,b5bd3469,342bad85,788.0,False,False,,121.0,,,b0a95444,,b5582959,,,,,Y,ENG,,,,,,E1,,RO,
21da1576-eb0,SCH1,2008-May-20 00:00:00,SUR3642,FOR9611,MID9158,PSUR8667,FSUR7083,f9ca6ce5-55c,2bec9462-f2e,7d20efec-c,M,2020-Oct-17 00:00:00,1,11d41f40,8f852744,771.0,False,False,False,127.0,False,False,7acba11f,,e3557c24,,,,,Y,ENG,,,,G,,5,,,
21e6de4a-3c0,SCH6,2013-Sep-02 00:00:00,SUR2854,FOR8257,MID7375,PSUR2129,FSUR7819,b8b789a9-d47,baa0a86c-55a,02d9f3b2-0,F,2024-Oct-23 00:00:00,1,a4b9684c,fec061f7,807.0,True,False,False,133.0,False,False,2947e0d9,,4465ac7a,,,,,,ENG,,,,,K,9,,,
21e8096c-142,SCH8,2015-Nov-13 00:00:00,SUR8952,FOR4047,MID8315,PSUR5246,FSUR5953,cc20460a-439,744cd0a5-465,27d1072f-8,M,2020-Jan-17 00:00:00,1,e5b77200,5c2e61cc,729.0,True,False,False,127.0,False,False,1e461222,5.0,ee3b426c,,7.0,,,N,PRST,,O,,R,N,E2,,,
21ec52be-242,SCH2,2018-May-04 00:00:00,SUR1040,FOR9342,MID8793,PSUR1898,FSUR6152,3917b6b3-33d,80be9f1d-134,b7529fd4-b,M,2022-Sep-09 00:00:00,1,c4dab6ac,09564130,778.0,True,False,False,119.0,False,False,99882201,,a7e47ea8,,,,,,PRST,,M,,R,N,N1,,,
21f28625-5a7,SCH7,2011-Apr-01 00:00:00,SUR9069,FOR5262,MID5414,PSUR9517,FSUR4916,84a03a17-90d,aab909e6-0bc,76170672-a,M,2024-Jun-27 00:00:00,1,1ed6777b,461ffd8a,772.0,True,False,,132.0,False,False,3648bd5e,,c6988b03,,,,,,ENG,,,,,,13,,RE,
21f645fd-355,SCH8,2009-Aug-01 00:00:00,SUR3486,FOR3327,MID6613,PSUR9110,FSUR6938,fb22a278-b14,d6413e48-bfc,f2730b04-a,M,2019-Mar-18 00:00:00,1,accbd4f5,8028ecc4,736.0,,,False,133.0,,True,ea6c9a24,,40146dd3,10.0,,,No,U,ENG,,M,,N,,E1,,,
21ff3d55-58e,SCH5,2016-Dec-27 00:00:00,SUR9760,FOR3000,MID1971,PSUR7850,FSUR6244,2a5e9d84-68d,c1f6263e-1c3,3816a220-1,F,2025-Apr-22 00:00:00,1,171fed72,198fc6dc,808.0,True,False,True,131.0,False,False,366f23db,,dd76aa58,,,,,,GER,,,,,,7,,,
2206e142-ace,SCH3,2015-Nov-11 00:00:00,SUR4411,FOR2938,MID2937,PSUR1479,FSUR6351,08a5c677-299,7b694a35-9ad,084f6d98-2,M,2021-Dec-30 00:00:00,1,786979a8,756c4c10,768.0,True,False,False,133.0,False,False,b8f7acaf,,f4c8b69a,,,False,,,ENG,,,,,,13,,,
220a8afe-61f,SCH1,2011-Sep-25 00:00:00,SUR5412,FOR2315,MID9510,PSUR8615,FSUR2516,e8c4b7bd-a9a,f93f1b64-1f9,818ddea4-0,M,2021-Dec-18 00:00:00,1,00f07e92,3b3b10f8,784.0,True,,False,138.0,False,False,b89d16fe,,beefdad1,,,True,"Sought, no reply",,CYM,,,,A,N,E2,No,RO,
2210082e-569,SCH2,2010-Aug-23 00:00:00,SUR5752,FOR5646,MID2703,PSUR4531,FSUR6927,35a62ff7-25d,5c65762c-267,2b78ab22-7,M,2021-Jun-30 00:00:00,1,69c68dbc,56f21aca,851.0,True,,False,134.0,False,False,310d7c88,,339e8e59,,,,,,ENG,,,,C,,14,,RB,
22116cd2-249,SCH4,2012-Mar-07 00:00:00,SUR4436,FOR2420,MID4433,PSUR3848,FSUR7100,ff9292c8-1c4,c3ae10de-c47,c6da6783-9,M,2024-Dec-21 00:00:00,1,61376877,006b3bff,779.0,True,False,False,130.0,False,,4a179c02,,2aa7aa9c,,,,,,ENG,,,,R,,9,,,
22152778-5d5,SCH6,2014-Apr-01 00:00:00,SUR2662,FOR9367,MID6808,PSUR4262,FSUR4676,0ec8dfda-37d,6f26f926-9e5,ecda9a89-c,M,2020-Dec-06 00:00:00,1,0e0410a3,1e950fd4,746.0,True,False,False,130.0,True,True,5c9e93a7,5.0,06e51067,,,,,,ENG,,M,,,E,E1,,,
22158b8d-ddf,SCH2,2012-Jan-29 00:00:00,SUR2456,FOR8283,MID6256,PSUR7024,FSUR3868,e3bec072-86c,ea03f05c-fbc,6039bf57-6,F,2019-Jan-15 00:00:00,1,1e10ca04,a7cf22ad,789.0,True,True,False,138.0,False,False,34db4fbf,,da3379ea,,,,,,ENG,,S,N,,P,9,,RB,
221dd907-745,SCH5,2013-Dec-03 00:00:00,SUR6676,FOR7026,MID3953,PSUR7845,FSUR7559,36bdde89-163,847039f7-c1d,8a0a4732-3,M,2021-Sep-06 00:00:00,1,554977dd,4286cd7a,815.0,True,True,False,126.0,True,,86559c12,,81309ddc,,,,,,ENG,,S,,,N,3,,,
222381ac-c26,SCH7,2014-May-23 00:00:00,SUR9457,FOR2564,MID1098,PSUR7614,FSUR7814,aadea2da-336,34f0f561-fe2,5a228d8a-e,F,2020-Aug-19 00:00:00,1,0688cfdb,f2938fd3,773.0,False,False,False,130.0,False,False,6c47b56e,,538b6419,,,,,,ENG,,,,,E,11,,,
222785d8-f55,SCH4,2013-May-08 00:00:00,SUR2012,FOR8793,MID4985,PSUR8017,FSUR3065,0fb080f9-227,129a36b2-255,18133c44-7,M,2018-Nov-13 00:00:00,1,4699742d,055281b5,752.0,False,False,False,129.0,True,False,dd2bc6c0,,440ac89b,,,,,,ENG,O,C,,,K,14,,,
2231871b-cc3,SCH5,2010-Apr-15 00:00:00,SUR9217,FOR6549,MID1153,PSUR5142,FSUR8191,db4b7f9b-292,1119adc9-830,61f72285-8,F,2025-May-17 00:00:00,1,21dc414b,5395eb04,798.0,False,True,False,132.0,True,,d6dad961,,3a69c90b,,,,,,GAL,,F,,C,,3,,,
2249411c-b39,SCH1,2019-Nov-01 00:00:00,SUR6661,FOR2193,MID3041,PSUR3649,FSUR8086,8f93a1f4-c27,5feb3aea-ab4,d539f033-2,F,2024-Aug-29 00:00:00,1,ad8a693a,6f3f052f,823.0,False,False,False,127.0,False,False,2e8c8ba1,,a1e4545a,,,,,N,ENG,,,,,P,3,,,
22497367-195,SCH5,2019-Jun-11 00:00:00,SUR3709,FOR9735,MID3466,PSUR8858,FSUR2050,2b93aa06-10b,bece5d99-e1b,46df0468-7,M,2020-May-28 00:00:00,1,66af0d7e,67110d84,773.0,True,True,False,133.0,False,False,64c3ece2,,c3b46bab,,,False,,,ENG,,,,,E,7,,,
224a0015-209,SCH6,2011-Jul-06 00:00:00,SUR5077,FOR7894,MID7472,PSUR9130,FSUR2450,0c0bf5bb-2e8,18d56d7a-a49,30ebacab-8,M,2020-Jan-12 00:00:00,1,9edcd96f,93bfb5bf,842.0,True,False,False,126.0,,False,fa47868f,,a9339687,,,,,,ENG,,O,,,,12,,,
224d6de5-632,SCH6,2020-Apr-22 00:00:00,SUR1505,FOR6101,MID7187,PSUR9920,FSUR5722,1e1a3419-304,b50430d4-29e,c4525ea7-6,M,2025-Feb-11 00:00:00,1,327cf733,5e8366d8,846.0,True,True,,136.0,,False,a71144fe,,0874a82a,,,,,,ENG,,,,N,,X,,,
2250fe66-735,SCH8,2010-Nov-02 00:00:00,SUR9110,FOR4557,MID8699,PSUR2263,FSUR5277,85317823-091,0cd8f4d9-343,93040aee-b,M,2024-Aug-02 00:00:00,1,544a14e5,9ccca73b,783.0,True,False,False,137.0,True,False,7547811c,9.0,77ef7c72,,,,,,ENG,,,N,N,A,13,,RO,
22547ae5-4a4,SCH7,2017-Sep-29 00:00:00,SUR9102,FOR1777,MID7127,PSUR3419,FSUR4047,e8ae623c-ad1,27de8cf0-ad7,605de673-1,M,2023-Apr-18 00:00:00,1,5bad940e,bcb53631,770.0,False,False,False,130.0,False,False,d0ab687f,,d919acfb,,,,Yes,U,ENG,O,,,R,,4,,RB,
2257b3ed-afa,SCH4,2018-Feb-01 00:00:00,SUR8895,FOR3009,MID9845,PSUR7802,FSUR2447,9c4d3bcc-e35,4baee0b9-896,b11d250c-b,F,2020-Dec-20 00:00:00,1,3bafe203,795ff8ab,785.0,False,False,False,134.0,False,False,9ef9b4dc,,cbacc9c2,,,,,,ENG,,,,R,,13,,,
225a4f22-b05,SCH5,2010-Nov-16 00:00:00,SUR9072,FOR3359,MID9704,PSUR1332,FSUR3319,fd70c028-5f8,1aba90fb-f8f,91ac0cb8-8,F,2024-Oct-11 00:00:00,1,4aa92266,e7c3f85a,792.0,,False,True,136.0,,False,ecc3ca00,,9ba16d3c,,,,,N,GAL,N,S,,A,,9,No,,
2261df96-096,SCH4,2018-Feb-27 00:00:00,SUR1167,FOR1448,MID1653,PSUR6190,FSUR6220,752f4787-1c3,b8648015-b1c,b8293258-f,M,2020-May-28 00:00:00,1,e037ece1,55d98534,774.0,False,True,False,125.0,False,False,e7d8bf97,,0b905eb9,,,,,,ENG,,O,,,,5,,,11.0
226f16fe-f20,SCH4,2016-May-25 00:00:00,SUR4420,FOR5056,MID7614,PSUR6430,FSUR9721,4d2ebc01-14a,f26f8872-335,8d180f22-5,M,2022-Dec-07 00:00:00,1,f5a3a881,0c01f680,802.0,False,False,False,135.0,False,False,089d4490,,dcf38b00,,11.0,,,,ENG,,S,,R,,8,No,,
2272dccd-22f,SCH8,2008-Jul-26 00:00:00,SUR5167,FOR2131,MID1094,PSUR1899,FSUR5687,a62563e0-c8f,1d2b999e-26b,163091c8-b,M,2018-Oct-06 00:00:00,1,49117f95,4722e7df,739.0,,False,,131.0,True,,fd3371c3,,07133279,,,False,,,CYM,,M,,C,S,N2,,,
2275ad2c-647,SCH8,2014-Oct-17 00:00:00,SUR7188,FOR7951,MID5703,PSUR3803,FSUR6966,4a12607e-4a3,40a56b25-ae5,a211f000-2,F,2024-Dec-18 00:00:00,1,fa53ece1,43192201,771.0,False,False,False,131.0,False,,5cfa9a74,,53fc8989,,,,,,UKR,,,,,N,12,Yes,,
2279c9ce-e8f,SCH1,2017-Feb-01 00:00:00,SUR4770,FOR4175,MID6284,PSUR8428,FSUR8488,b78a54cd-b60,d79e7898-289,d2d93e93-f,M,2025-Jul-15 00:00:00,1,621dd74c,b98a253b,772.0,True,False,,129.0,True,False,b0a466f5,,198a3094,,,False,,,ENG,,,,A,E,4,,,
227b5e16-491,SCH3,2018-Jul-05 00:00:00,SUR1496,FOR1231,MID2767,PSUR6085,FSUR6850,82fdb86b-261,b702ebee-289,087fbccd-f,F,2024-Mar-17 00:00:00,1,0201c101,b893a3d0,743.0,,True,False,132.0,,False,c252fe31,3.0,28070ea6,,,,,U,CYM,,,,,E,4,,,
227c22ed-0c1,SCH7,2014-Oct-01 00:00:00,SUR9067,FOR2668,MID8264,PSUR5014,FSUR2271,46112a2a-8c1,a96650cf-ed1,04fcfa38-6,F,2021-Oct-24 00:00:00,1,4a949b55,6ff54b42,835.0,True,False,,135.0,False,True,5b9ef346,,adaa7f2e,,,,,,ENG,,,N,,,14,,,
227e5720-13e,SCH6,2019-Apr-21 00:00:00,SUR1424,FOR3930,MID9676,PSUR4014,FSUR8095,1d844f6e-905,0fe0013e-51a,e7649abc-e,M,2020-Jan-28 00:00:00,1,356089cc,3938605f,802.0,True,True,False,129.0,False,False,e6f5da82,,293a5516,,,,,,GER,,,,,,7,,RO,
22839ccf-ff2,SCH8,2018-Mar-09 00:00:00,SUR5727,FOR1051,MID1483,PSUR6106,FSUR2537,08a5dc45-e8d,89ec4e59-a53,cea1c1ed-2,F,2025-Apr-25 00:00:00,1,77595786,345fded8,813.0,True,False,False,127.0,True,False,c8b83bbe,,370f89ac,,,,,R,ENG,,,,,K,5,,,
